prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
21073.0,100.0,4.639653444290161,6.418726682662964,3,1,1745611918.8594875,1745611929.9178684
21202.0,100.0,28.710233449935913,10.129573106765747,3,2,1745611932.585652,1745611971.4254596
21073.0,100.0,11.17797064781189,10.084867715835571,4,1,1745611922.4661026,1745611943.7289417
21202.0,100.0,23.007631063461304,4.6173975467681885,4,2,1745611943.802458,1745611971.4274871
21331.0,100.0,29.66661024093628,12.027853965759277,4,3,1745611971.4879842,1745612013.182449
21073.0,100.0,16.903987646102905,11.973576784133911,5,1,1745611926.0735948,1745611954.9511604
21202.0,100.0,25.62449288368225,4.629957437515259,5,2,1745611955.0492094,1745611985.3036606
21331.0,100.0,29.730025053024292,12.046964645385742,5,3,1745611985.36646,1745612027.1434507
21073.0,100.0,1.939418077468872,11.922024250030518,6,1,1745611916.0544474,1745611929.9158907
21202.0,100.0,21.16135001182556,6.420554876327515,6,2,1745611929.981531,1745611957.5634363
21331.0,100.0,26.900669813156128,12.041500329971313,6,3,1745611957.6544468,1745611996.596618
21460.0,100.0,29.792264461517334,12.08328366279602,6,4,1745611996.6018,1745612038.477349
21073.0,100.0,5.548896312713623,4.605823755264282,7,1,1745611919.7610624,1745611929.9157834
21202.0,100.0,29.656220197677612,8.284810304641724,7,2,1745611933.486976,1745611971.428007
21331.0,100.0,33.38918590545654,8.299393892288208,7,3,1745611971.4959953,1745612013.1845756
21460.0,100.0,31.582397937774658,8.290930032730103,7,4,1745612013.2794518,1745612053.1527805
21073.0,100.0,12.109498262405396,8.251371383666992,8,1,1745611923.368188,1745611943.7290583
21202.0,100.0,31.363115310668945,10.131064176559448,8,2,1745611943.8081837,1745611985.302364
21331.0,100.0,35.30962824821472,6.457239627838135,8,3,1745611985.3741906,1745612027.1410592
21073.0,100.0,18.639215230941772,11.951223134994507,9,1,1745611926.9757783,1745611957.5662167
21202.0,100.0,33.25456357002258,8.322723388671875,9,2,1745611957.6621706,1745611999.2394583
21331.0,100.0,29.737205982208252,12.037734508514404,9,3,1745611999.3058474,1745612041.0807889
21073.0,100.0,2.770530939102173,10.091524839401245,10,1,1745611917.056088,1745611929.9181445
21202.0,100.0,22.177410125732422,4.6060967445373535,10,2,1745611930.782871,1745611957.5663788
21331.0,100.0,35.114192485809326,6.45469331741333,10,3,1745611957.6682935,1745611999.23718
21460.0,100.0,37.15292739868164,4.617058277130127,10,4,1745611999.31384,1745612041.0838265
21073.0,100.0,8.499067544937134,11.957531929016113,11,1,1745611920.66283,1745611941.1194303
21202.0,100.0,23.79318928718567,6.437154054641724,11,2,1745611941.1975245,1745611971.4278681
21331.0,100.0,31.517312049865723,10.159870862960815,11,3,1745611971.5043852,1745612013.181569
21460.0,100.0,33.441213607788086,6.419682264328003,11,4,1745612013.291507,1745612053.1524036
21073.0,100.0,13.042335987091064,6.414515495300293,12,1,1745611924.2698245,1745611943.726677
21202.0,100.0,29.510046243667603,11.981344938278198,12,2,1745611943.813576,1745611985.3049676
21331.0,100.0,31.57611846923828,10.182907104492188,12,3,1745611985.3819096,1745612027.1409361
21073.0,100.0,19.571423292160034,10.116462469100952,13,1,1745611927.8779168,1745611957.5658033
21202.0,100.0,29.52892804145813,12.032653331756592,13,2,1745611957.6754863,1745611999.237069
21331.0,100.0,31.581246852874756,10.178720951080322,13,3,1745611999.3237233,1745612041.0836916
21073.0,100.0,3.704906702041626,8.255509614944458,14,1,1745611917.957574,1745611929.9179907
21202.0,100.0,25.130218982696533,11.995243787765503,14,2,1745611931.683906,1745611968.8093698
21331.0,100.0,29.597290754318237,12.088159322738647,14,3,1745611968.8836823,1745612010.569133
21460.0,100.0,32.41596817970276,10.16309142112732,14,4,1745612010.57564,1745612053.1546996
21073.0,100.0,10.23218560218811,11.932762861251831,15,1,1745611921.564599,1745611943.729548
21202.0,100.0,33.19779586791992,8.288493394851685,15,2,1745611943.81898,1745611985.30527
21331.0,100.0,33.431729316711426,8.320760011672974,15,3,1745611985.389347,1745612027.1418371
21073.0,100.0,13.94873332977295,4.608205556869507,16,1,1745611925.1718872,1745611943.7288272
21202.0,100.0,26.850106239318848,11.995663404464722,16,2,1745611943.8245223,1745611982.6702924
21331.0,100.0,25.80513024330139,4.617384672164917,16,3,1745611982.761919,1745612013.1844347
21460.0,100.0,37.14001226425171,2.7138941287994385,16,4,1745612013.3006732,1745612053.1545806
21073.0,100.0,0.5297026634216309,11.62857699394226,17,1,1745611915.1456141,1745611927.303895
21202.0,100.0,20.41529130935669,8.270371913909912,17,2,1745611928.8793588,1745611957.5650227
21331.0,100.0,31.388245820999146,10.170494079589844,17,3,1745611957.680862,1745611999.2396028
21460.0,100.0,33.44487714767456,8.307644605636597,17,4,1745611999.3314407,1745612041.083963
21073.0,100.0,26.965732097625732,11.975577116012573,18,1,1745611932.4854367,1745611971.4267464
21202.0,100.0,35.217153549194336,6.452027320861816,18,2,1745611971.5148134,1745612013.1839952
21331.0,100.0,35.28486156463623,4.5605103969573975,18,3,1745612013.3097265,1745612053.1550992
21073.0,100.0,29.013777256011963,6.450140953063965,19,1,1745611949.8411782,1745611985.3050969
21202.0,100.0,37.10756182670593,4.638487815856934,19,2,1745611985.3970304,1745612027.1430805
21073.0,100.0,27.415863275527954,4.64294695854187,20,1,1745611967.1802166,1745611999.2390275
21202.0,100.0,35.283005475997925,6.458497524261475,20,2,1745611999.3404806,1745612041.0819843
21073.0,100.0,27.96091055870056,12.076517105102539,21,1,1745611984.4647574,1745612024.502186
21073.0,100.0,38.50124740600586,12.110139608383179,22,1,1745612001.8272688,1745612052.4386566
